2020/04/28 20:54:41.552 INFO  [main] main.go:342: start...
2020/04/28 20:54:41.652 INFO  [main] main.go:317: [RECV] mode=2, sn=0, rtt=79
2020/04/28 20:54:42.739 INFO  [main] main.go:317: [RECV] mode=2, sn=48, rtt=206
2020/04/28 20:54:42.739 INFO  [main] main.go:317: [RECV] mode=2, sn=49, rtt=186
2020/04/28 20:54:42.739 INFO  [main] main.go:317: [RECV] mode=2, sn=50, rtt=167
2020/04/28 20:54:42.739 INFO  [main] main.go:317: [RECV] mode=2, sn=51, rtt=147
2020/04/28 20:54:42.739 INFO  [main] main.go:317: [RECV] mode=2, sn=52, rtt=127
2020/04/28 20:54:42.739 INFO  [main] main.go:317: [RECV] mode=2, sn=53, rtt=106
2020/04/28 20:54:42.753 INFO  [main] main.go:317: [RECV] mode=2, sn=54, rtt=101
2020/04/28 20:54:42.792 INFO  [main] main.go:317: [RECV] mode=2, sn=55, rtt=119
2020/04/28 20:54:42.801 INFO  [main] main.go:317: [RECV] mode=2, sn=56, rtt=108
2020/04/28 20:54:42.810 INFO  [main] main.go:317: [RECV] mode=2, sn=57, rtt=97
2020/04/28 20:54:42.862 INFO  [main] main.go:317: [RECV] mode=2, sn=58, rtt=129
2020/04/28 20:54:42.862 INFO  [main] main.go:317: [RECV] mode=2, sn=59, rtt=109
2020/04/28 20:54:42.862 INFO  [main] main.go:317: [RECV] mode=2, sn=60, rtt=89
2020/04/28 20:54:42.902 INFO  [main] main.go:317: [RECV] mode=2, sn=61, rtt=110
2020/04/28 20:54:42.906 INFO  [main] main.go:317: [RECV] mode=2, sn=62, rtt=93
2020/04/28 20:54:42.931 INFO  [main] main.go:317: [RECV] mode=2, sn=63, rtt=99
2020/04/28 20:54:42.964 INFO  [main] main.go:317: [RECV] mode=2, sn=64, rtt=111
2020/04/28 20:54:42.964 INFO  [main] main.go:317: [RECV] mode=2, sn=65, rtt=92
2020/04/28 20:54:43.002 INFO  [main] main.go:317: [RECV] mode=2, sn=66, rtt=109
2020/04/28 20:54:43.028 INFO  [main] main.go:317: [RECV] mode=2, sn=67, rtt=115
2020/04/28 20:54:43.028 INFO  [main] main.go:317: [RECV] mode=2, sn=68, rtt=94
2020/04/28 20:54:43.051 INFO  [main] main.go:317: [RECV] mode=2, sn=69, rtt=98
2020/04/28 20:54:43.051 INFO  [main] main.go:317: [RECV] mode=2, sn=70, rtt=78
2020/04/28 20:54:43.072 INFO  [main] main.go:317: [RECV] mode=2, sn=71, rtt=79
2020/04/28 20:54:43.105 INFO  [main] main.go:317: [RECV] mode=2, sn=72, rtt=92
2020/04/28 20:54:43.120 INFO  [main] main.go:317: [RECV] mode=2, sn=73, rtt=87
2020/04/28 20:54:43.151 INFO  [main] main.go:317: [RECV] mode=2, sn=74, rtt=99
2020/04/28 20:54:43.179 INFO  [main] main.go:317: [RECV] mode=2, sn=75, rtt=107
2020/04/28 20:54:43.200 INFO  [main] main.go:317: [RECV] mode=2, sn=76, rtt=106
2020/04/28 20:54:43.218 INFO  [main] main.go:317: [RECV] mode=2, sn=77, rtt=105
2020/04/28 20:54:43.238 INFO  [main] main.go:317: [RECV] mode=2, sn=78, rtt=105
2020/04/28 20:54:43.254 INFO  [main] main.go:317: [RECV] mode=2, sn=79, rtt=100
2020/04/28 20:54:43.260 INFO  [main] main.go:317: [RECV] mode=2, sn=80, rtt=87
2020/04/28 20:54:43.295 INFO  [main] main.go:317: [RECV] mode=2, sn=81, rtt=102
2020/04/28 20:54:43.302 INFO  [main] main.go:317: [RECV] mode=2, sn=82, rtt=89
2020/04/28 20:54:43.340 INFO  [main] main.go:317: [RECV] mode=2, sn=83, rtt=107
2020/04/28 20:54:43.340 INFO  [main] main.go:317: [RECV] mode=2, sn=84, rtt=88
2020/04/28 20:54:43.376 INFO  [main] main.go:317: [RECV] mode=2, sn=85, rtt=103
2020/04/28 20:54:43.394 INFO  [main] main.go:317: [RECV] mode=2, sn=86, rtt=101
2020/04/28 20:54:43.461 INFO  [main] main.go:317: [RECV] mode=2, sn=87, rtt=148
2020/04/28 20:54:43.461 INFO  [main] main.go:317: [RECV] mode=2, sn=88, rtt=128
2020/04/28 20:54:43.537 INFO  [main] main.go:317: [RECV] mode=2, sn=89, rtt=184
2020/04/28 20:54:43.537 INFO  [main] main.go:317: [RECV] mode=2, sn=90, rtt=164
2020/04/28 20:54:43.575 INFO  [main] main.go:317: [RECV] mode=2, sn=91, rtt=181
2020/04/28 20:54:43.575 INFO  [main] main.go:317: [RECV] mode=2, sn=92, rtt=161
2020/04/28 20:54:43.654 INFO  [main] main.go:317: [RECV] mode=2, sn=93, rtt=193
2020/04/28 20:54:43.654 INFO  [main] main.go:317: [RECV] mode=2, sn=94, rtt=193
2020/04/28 20:54:43.842 INFO  [main] main.go:317: [RECV] mode=2, sn=95, rtt=342
2020/04/28 20:54:43.842 INFO  [main] main.go:317: [RECV] mode=2, sn=96, rtt=342
2020/04/28 20:54:43.842 INFO  [main] main.go:317: [RECV] mode=2, sn=97, rtt=305
2020/04/28 20:54:43.842 INFO  [main] main.go:317: [RECV] mode=2, sn=98, rtt=305
2020/04/28 20:54:43.842 INFO  [main] main.go:317: [RECV] mode=2, sn=99, rtt=268
2020/04/28 20:54:43.842 INFO  [main] main.go:317: [RECV] mode=2, sn=100, rtt=268
2020/04/28 20:54:43.842 INFO  [main] main.go:317: [RECV] mode=2, sn=101, rtt=231
2020/04/28 20:54:43.842 INFO  [main] main.go:317: [RECV] mode=2, sn=102, rtt=227
2020/04/28 20:54:43.842 INFO  [main] main.go:317: [RECV] mode=2, sn=103, rtt=195
2020/04/28 20:54:43.842 INFO  [main] main.go:317: [RECV] mode=2, sn=104, rtt=188
2020/04/28 20:54:43.842 INFO  [main] main.go:317: [RECV] mode=2, sn=105, rtt=157
2020/04/28 20:54:43.842 INFO  [main] main.go:317: [RECV] mode=2, sn=106, rtt=132
2020/04/28 20:54:44.045 INFO  [main] main.go:317: [RECV] mode=2, sn=107, rtt=324
2020/04/28 20:54:44.045 INFO  [main] main.go:317: [RECV] mode=2, sn=108, rtt=296
2020/04/28 20:54:44.045 INFO  [main] main.go:317: [RECV] mode=2, sn=109, rtt=287
2020/04/28 20:54:44.045 INFO  [main] main.go:317: [RECV] mode=2, sn=110, rtt=257
2020/04/28 20:54:44.045 INFO  [main] main.go:317: [RECV] mode=2, sn=111, rtt=245
2020/04/28 20:54:44.045 INFO  [main] main.go:317: [RECV] mode=2, sn=112, rtt=221
2020/04/28 20:54:44.045 INFO  [main] main.go:317: [RECV] mode=2, sn=113, rtt=207
2020/04/28 20:54:44.045 INFO  [main] main.go:317: [RECV] mode=2, sn=114, rtt=172
2020/04/28 20:54:44.045 INFO  [main] main.go:317: [RECV] mode=2, sn=115, rtt=172
2020/04/28 20:54:44.045 INFO  [main] main.go:317: [RECV] mode=2, sn=116, rtt=124
2020/04/28 20:54:44.045 INFO  [main] main.go:317: [RECV] mode=2, sn=117, rtt=124
2020/04/28 20:54:44.045 INFO  [main] main.go:317: [RECV] mode=2, sn=118, rtt=111
2020/04/28 20:54:44.114 INFO  [main] main.go:317: [RECV] mode=2, sn=119, rtt=155
2020/04/28 20:54:44.180 INFO  [main] main.go:317: [RECV] mode=2, sn=120, rtt=183
2020/04/28 20:54:44.180 INFO  [main] main.go:317: [RECV] mode=2, sn=121, rtt=183
2020/04/28 20:54:44.180 INFO  [main] main.go:317: [RECV] mode=2, sn=122, rtt=146
2020/04/28 20:54:44.180 INFO  [main] main.go:317: [RECV] mode=2, sn=123, rtt=146
2020/04/28 20:54:44.226 INFO  [main] main.go:317: [RECV] mode=2, sn=124, rtt=151
2020/04/28 20:54:44.226 INFO  [main] main.go:317: [RECV] mode=2, sn=125, rtt=151
2020/04/28 20:54:44.257 INFO  [main] main.go:317: [RECV] mode=2, sn=126, rtt=143
2020/04/28 20:54:44.257 INFO  [main] main.go:317: [RECV] mode=2, sn=127, rtt=143
2020/04/28 20:54:44.478 INFO  [main] main.go:317: [RECV] mode=2, sn=128, rtt=346
2020/04/28 20:54:44.478 INFO  [main] main.go:317: [RECV] mode=2, sn=129, rtt=321
2020/04/28 20:54:44.711 INFO  [main] main.go:317: [RECV] mode=2, sn=130, rtt=531
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=131, rtt=512
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=132, rtt=493
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=133, rtt=475
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=134, rtt=454
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=135, rtt=436
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=136, rtt=415
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=137, rtt=395
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=138, rtt=368
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=139, rtt=352
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=140, rtt=324
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=141, rtt=305
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=142, rtt=292
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=143, rtt=275
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=144, rtt=233
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=145, rtt=233
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=146, rtt=206
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=147, rtt=173
2020/04/28 20:54:44.712 INFO  [main] main.go:317: [RECV] mode=2, sn=148, rtt=173
2020/04/28 20:54:44.944 INFO  [main] main.go:317: [RECV] mode=2, sn=149, rtt=373
2020/04/28 20:54:44.944 INFO  [main] main.go:317: [RECV] mode=2, sn=150, rtt=356
2020/04/28 20:54:44.944 INFO  [main] main.go:317: [RECV] mode=2, sn=151, rtt=351
2020/04/28 20:54:44.944 INFO  [main] main.go:317: [RECV] mode=2, sn=152, rtt=316
2020/04/28 20:54:44.944 INFO  [main] main.go:317: [RECV] mode=2, sn=153, rtt=307
2020/04/28 20:54:44.944 INFO  [main] main.go:317: [RECV] mode=2, sn=154, rtt=270
2020/04/28 20:54:44.944 INFO  [main] main.go:317: [RECV] mode=2, sn=155, rtt=270
2020/04/28 20:54:44.944 INFO  [main] main.go:317: [RECV] mode=2, sn=156, rtt=252
2020/04/28 20:54:44.944 INFO  [main] main.go:317: [RECV] mode=2, sn=157, rtt=226
2020/04/28 20:54:44.944 INFO  [main] main.go:317: [RECV] mode=2, sn=158, rtt=195
2020/04/28 20:54:44.944 INFO  [main] main.go:317: [RECV] mode=2, sn=159, rtt=192
2020/04/28 20:54:44.944 INFO  [main] main.go:317: [RECV] mode=2, sn=160, rtt=166
2020/04/28 20:54:44.944 INFO  [main] main.go:317: [RECV] mode=2, sn=161, rtt=148
2020/04/28 20:54:44.944 INFO  [main] main.go:317: [RECV] mode=2, sn=162, rtt=131
2020/04/28 20:54:45.042 INFO  [main] main.go:317: [RECV] mode=2, sn=163, rtt=198
2020/04/28 20:54:45.042 INFO  [main] main.go:317: [RECV] mode=2, sn=164, rtt=175
2020/04/28 20:54:45.042 INFO  [main] main.go:317: [RECV] mode=2, sn=165, rtt=155
2020/04/28 20:54:45.268 INFO  [main] main.go:317: [RECV] mode=2, sn=166, rtt=362
2020/04/28 20:54:45.268 INFO  [main] main.go:317: [RECV] mode=2, sn=167, rtt=324
2020/04/28 20:54:45.268 INFO  [main] main.go:317: [RECV] mode=2, sn=168, rtt=324
2020/04/28 20:54:45.268 INFO  [main] main.go:317: [RECV] mode=2, sn=169, rtt=297
2020/04/28 20:54:45.268 INFO  [main] main.go:317: [RECV] mode=2, sn=170, rtt=269
2020/04/28 20:54:45.268 INFO  [main] main.go:317: [RECV] mode=2, sn=171, rtt=269
2020/04/28 20:54:45.268 INFO  [main] main.go:317: [RECV] mode=2, sn=172, rtt=225
2020/04/28 20:54:45.268 INFO  [main] main.go:317: [RECV] mode=2, sn=173, rtt=225
2020/04/28 20:54:45.268 INFO  [main] main.go:317: [RECV] mode=2, sn=174, rtt=214
2020/04/28 20:54:45.268 INFO  [main] main.go:317: [RECV] mode=2, sn=175, rtt=167
2020/04/28 20:54:45.268 INFO  [main] main.go:317: [RECV] mode=2, sn=176, rtt=167
2020/04/28 20:54:45.268 INFO  [main] main.go:317: [RECV] mode=2, sn=177, rtt=156
2020/04/28 20:54:45.294 INFO  [main] main.go:317: [RECV] mode=2, sn=178, rtt=153
2020/04/28 20:54:45.358 INFO  [main] main.go:317: [RECV] mode=2, sn=179, rtt=206
2020/04/28 20:54:45.358 INFO  [main] main.go:317: [RECV] mode=2, sn=180, rtt=178
2020/04/28 20:54:45.386 INFO  [main] main.go:317: [RECV] mode=2, sn=181, rtt=193
2020/04/28 20:54:45.407 INFO  [main] main.go:317: [RECV] mode=2, sn=182, rtt=174
2020/04/28 20:54:45.407 INFO  [main] main.go:317: [RECV] mode=2, sn=183, rtt=174
2020/04/28 20:54:45.426 INFO  [main] main.go:317: [RECV] mode=2, sn=184, rtt=159
2020/04/28 20:54:45.592 INFO  [main] main.go:317: [RECV] mode=2, sn=185, rtt=299
2020/04/28 20:54:45.592 INFO  [main] main.go:317: [RECV] mode=2, sn=186, rtt=299
2020/04/28 20:54:45.592 INFO  [main] main.go:317: [RECV] mode=2, sn=187, rtt=264
2020/04/28 20:54:45.592 INFO  [main] main.go:317: [RECV] mode=2, sn=188, rtt=234
2020/04/28 20:54:45.592 INFO  [main] main.go:317: [RECV] mode=2, sn=189, rtt=234
2020/04/28 20:54:45.592 INFO  [main] main.go:317: [RECV] mode=2, sn=190, rtt=206
2020/04/28 20:54:45.592 INFO  [main] main.go:317: [RECV] mode=2, sn=191, rtt=185
2020/04/28 20:54:45.592 INFO  [main] main.go:317: [RECV] mode=2, sn=192, rtt=175
2020/04/28 20:54:45.592 INFO  [main] main.go:317: [RECV] mode=2, sn=193, rtt=147
2020/04/28 20:54:45.592 INFO  [main] main.go:317: [RECV] mode=2, sn=194, rtt=139
2020/04/28 20:54:45.592 INFO  [main] main.go:317: [RECV] mode=2, sn=195, rtt=118
2020/04/28 20:54:45.634 INFO  [main] main.go:317: [RECV] mode=2, sn=196, rtt=133
2020/04/28 20:54:45.634 INFO  [main] main.go:317: [RECV] mode=2, sn=197, rtt=122
2020/04/28 20:54:45.657 INFO  [main] main.go:317: [RECV] mode=2, sn=198, rtt=125
2020/04/28 20:54:45.673 INFO  [main] main.go:317: [RECV] mode=2, sn=199, rtt=117
2020/04/28 20:54:45.702 INFO  [main] main.go:317: [RECV] mode=2, sn=200, rtt=109
2020/04/28 20:54:45.702 INFO  [main] main.go:317: [RECV] mode=2, sn=201, rtt=109
2020/04/28 20:54:45.734 INFO  [main] main.go:317: [RECV] mode=2, sn=202, rtt=121
2020/04/28 20:54:45.747 INFO  [main] main.go:317: [RECV] mode=2, sn=203, rtt=114
2020/04/28 20:54:45.747 INFO  [main] main.go:317: [RECV] mode=2, sn=204, rtt=94
2020/04/28 20:54:45.784 INFO  [main] main.go:317: [RECV] mode=2, sn=205, rtt=111
2020/04/28 20:54:45.784 INFO  [main] main.go:317: [RECV] mode=2, sn=206, rtt=92
2020/04/28 20:54:45.916 INFO  [main] main.go:317: [RECV] mode=2, sn=207, rtt=204
2020/04/28 20:54:45.916 INFO  [main] main.go:317: [RECV] mode=2, sn=208, rtt=184
2020/04/28 20:54:45.916 INFO  [main] main.go:317: [RECV] mode=2, sn=209, rtt=164
2020/04/28 20:54:45.916 INFO  [main] main.go:317: [RECV] mode=2, sn=210, rtt=144
2020/04/28 20:54:45.916 INFO  [main] main.go:317: [RECV] mode=2, sn=211, rtt=123
2020/04/28 20:54:45.916 INFO  [main] main.go:317: [RECV] mode=2, sn=212, rtt=104
2020/04/28 20:54:45.936 INFO  [main] main.go:317: [RECV] mode=2, sn=213, rtt=104
2020/04/28 20:54:46.087 INFO  [main] main.go:317: [RECV] mode=2, sn=214, rtt=235
2020/04/28 20:54:46.087 INFO  [main] main.go:317: [RECV] mode=2, sn=215, rtt=215
2020/04/28 20:54:46.087 INFO  [main] main.go:317: [RECV] mode=2, sn=216, rtt=195
2020/04/28 20:54:46.087 INFO  [main] main.go:317: [RECV] mode=2, sn=217, rtt=176
2020/04/28 20:54:46.087 INFO  [main] main.go:317: [RECV] mode=2, sn=218, rtt=155
2020/04/28 20:54:46.087 INFO  [main] main.go:317: [RECV] mode=2, sn=219, rtt=136
2020/04/28 20:54:46.087 INFO  [main] main.go:317: [RECV] mode=2, sn=220, rtt=116
2020/04/28 20:54:46.087 INFO  [main] main.go:317: [RECV] mode=2, sn=221, rtt=96
2020/04/28 20:54:46.087 INFO  [main] main.go:317: [RECV] mode=2, sn=222, rtt=76
2020/04/28 20:54:46.135 INFO  [main] main.go:317: [RECV] mode=2, sn=223, rtt=103
2020/04/28 20:54:46.293 INFO  [main] main.go:317: [RECV] mode=2, sn=224, rtt=240
2020/04/28 20:54:46.293 INFO  [main] main.go:317: [RECV] mode=2, sn=225, rtt=221
2020/04/28 20:54:46.293 INFO  [main] main.go:317: [RECV] mode=2, sn=226, rtt=201
2020/04/28 20:54:46.293 INFO  [main] main.go:317: [RECV] mode=2, sn=227, rtt=181
2020/04/28 20:54:46.293 INFO  [main] main.go:317: [RECV] mode=2, sn=228, rtt=161
2020/04/28 20:54:46.293 INFO  [main] main.go:317: [RECV] mode=2, sn=229, rtt=140
2020/04/28 20:54:46.293 INFO  [main] main.go:317: [RECV] mode=2, sn=230, rtt=121
2020/04/28 20:54:46.293 INFO  [main] main.go:317: [RECV] mode=2, sn=231, rtt=101
2020/04/28 20:54:46.313 INFO  [main] main.go:317: [RECV] mode=2, sn=232, rtt=101
2020/04/28 20:54:46.342 INFO  [main] main.go:317: [RECV] mode=2, sn=233, rtt=109
2020/04/28 20:54:46.377 INFO  [main] main.go:317: [RECV] mode=2, sn=234, rtt=124
2020/04/28 20:54:46.377 INFO  [main] main.go:317: [RECV] mode=2, sn=235, rtt=105
2020/04/28 20:54:46.382 INFO  [main] main.go:317: [RECV] mode=2, sn=236, rtt=89
2020/04/28 20:54:46.396 INFO  [main] main.go:317: [RECV] mode=2, sn=237, rtt=83
2020/04/28 20:54:46.442 INFO  [main] main.go:317: [RECV] mode=2, sn=238, rtt=111
2020/04/28 20:54:46.459 INFO  [main] main.go:317: [RECV] mode=2, sn=239, rtt=107
2020/04/28 20:54:46.614 INFO  [main] main.go:317: [RECV] mode=2, sn=240, rtt=241
2020/04/28 20:54:46.614 INFO  [main] main.go:317: [RECV] mode=2, sn=241, rtt=222
2020/04/28 20:54:46.614 INFO  [main] main.go:317: [RECV] mode=2, sn=242, rtt=201
2020/04/28 20:54:46.614 INFO  [main] main.go:317: [RECV] mode=2, sn=243, rtt=181
2020/04/28 20:54:46.681 INFO  [main] main.go:317: [RECV] mode=2, sn=244, rtt=228
2020/04/28 20:54:46.681 INFO  [main] main.go:317: [RECV] mode=2, sn=245, rtt=208
2020/04/28 20:54:46.681 INFO  [main] main.go:317: [RECV] mode=2, sn=246, rtt=188
2020/04/28 20:54:46.681 INFO  [main] main.go:317: [RECV] mode=2, sn=247, rtt=168
2020/04/28 20:54:46.681 INFO  [main] main.go:317: [RECV] mode=2, sn=248, rtt=148
2020/04/28 20:54:46.681 INFO  [main] main.go:317: [RECV] mode=2, sn=249, rtt=128
2020/04/28 20:54:46.681 INFO  [main] main.go:317: [RECV] mode=2, sn=250, rtt=108
2020/04/28 20:54:46.681 INFO  [main] main.go:317: [RECV] mode=2, sn=251, rtt=89
2020/04/28 20:54:46.703 INFO  [main] main.go:317: [RECV] mode=2, sn=252, rtt=91
2020/04/28 20:54:46.739 INFO  [main] main.go:317: [RECV] mode=2, sn=253, rtt=106
2020/04/28 20:54:46.770 INFO  [main] main.go:317: [RECV] mode=2, sn=254, rtt=118
2020/04/28 20:54:46.770 INFO  [main] main.go:317: [RECV] mode=2, sn=255, rtt=99
2020/04/28 20:54:46.792 INFO  [main] main.go:317: [RECV] mode=2, sn=256, rtt=101
2020/04/28 20:54:46.814 INFO  [main] main.go:317: [RECV] mode=2, sn=257, rtt=102
2020/04/28 20:54:46.836 INFO  [main] main.go:317: [RECV] mode=2, sn=258, rtt=104
2020/04/28 20:54:46.859 INFO  [main] main.go:317: [RECV] mode=2, sn=259, rtt=107
2020/04/28 20:54:46.887 INFO  [main] main.go:317: [RECV] mode=2, sn=260, rtt=115
2020/04/28 20:54:46.889 INFO  [main] main.go:317: [RECV] mode=2, sn=261, rtt=97
2020/04/28 20:54:46.926 INFO  [main] main.go:317: [RECV] mode=2, sn=262, rtt=114
2020/04/28 20:54:46.937 INFO  [main] main.go:317: [RECV] mode=2, sn=263, rtt=105
2020/04/28 20:54:46.951 INFO  [main] main.go:317: [RECV] mode=2, sn=264, rtt=100
2020/04/28 20:54:46.968 INFO  [main] main.go:317: [RECV] mode=2, sn=265, rtt=96
2020/04/28 20:54:46.999 INFO  [main] main.go:317: [RECV] mode=2, sn=266, rtt=107
2020/04/28 20:54:47.020 INFO  [main] main.go:317: [RECV] mode=2, sn=267, rtt=108
2020/04/28 20:54:47.033 INFO  [main] main.go:317: [RECV] mode=2, sn=268, rtt=101
2020/04/28 20:54:47.063 INFO  [main] main.go:317: [RECV] mode=2, sn=269, rtt=111
2020/04/28 20:54:47.197 INFO  [main] main.go:317: [RECV] mode=2, sn=270, rtt=226
2020/04/28 20:54:47.197 INFO  [main] main.go:317: [RECV] mode=2, sn=271, rtt=206
2020/04/28 20:54:47.197 INFO  [main] main.go:317: [RECV] mode=2, sn=272, rtt=186
2020/04/28 20:54:47.197 INFO  [main] main.go:317: [RECV] mode=2, sn=273, rtt=165
2020/04/28 20:54:47.197 INFO  [main] main.go:317: [RECV] mode=2, sn=274, rtt=146
2020/04/28 20:54:47.197 INFO  [main] main.go:317: [RECV] mode=2, sn=275, rtt=125
2020/04/28 20:54:47.197 INFO  [main] main.go:317: [RECV] mode=2, sn=276, rtt=106
2020/04/28 20:54:47.214 INFO  [main] main.go:317: [RECV] mode=2, sn=277, rtt=102
2020/04/28 20:54:47.249 INFO  [main] main.go:317: [RECV] mode=2, sn=278, rtt=117
2020/04/28 20:54:47.249 INFO  [main] main.go:317: [RECV] mode=2, sn=279, rtt=98
2020/04/28 20:54:47.264 INFO  [main] main.go:317: [RECV] mode=2, sn=280, rtt=92
2020/04/28 20:54:47.264 INFO  [main] main.go:317: [RECV] mode=2, sn=281, rtt=73
2020/04/28 20:54:47.330 INFO  [main] main.go:317: [RECV] mode=2, sn=282, rtt=118
